solver,problem,instance,gridno,cost,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
naive,knapsack,knapsack-10-4,33,sinabc1,-385.8584776637997,-385.85847742180886,6.271492297729512e-8,1,11730,67.751898662
naive,knapsack,knapsack-100-3,330,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-4,331,exp,-6774.25311603606,-6774.24758255392,8.168408480126607e-5,1,85100,440.82271427800003
naive,knapsack,knapsack-100-4,332,cubic,-3278.421863248142,-3278.421189989856,2.0536052173465195e-5,1,95300,2912.3357795220004
naive,knapsack,knapsack-100-4,333,sinabc1,-3201.290315473156,-3201.288142428544,6.788031928742883e-5,1,117300,525.3644885140001
naive,knapsack,knapsack-100-4,334,sinabc2,-3176.2047228083966,-3176.2014217273195,0.0001039317297233072,1,166500,619.200028627
naive,knapsack,knapsack-100-4,335,sinabc3,-3375.5636819375673,-3375.5606526142446,8.974282006342939e-5,1,298800,1591.547425443
naive,knapsack,knapsack-100-4,337,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-4,338,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-4,339,square,-3152.3545147871605,-3152.3510591481977,0.00010962100660637876,1,93600,498.776992382
naive,knapsack,knapsack-10-4,34,sinabc2,-385.8889852101935,-385.8885781986233,0.00010547385778798607,1,16650,99.32503477
naive,knapsack,knapsack-100-4,340,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-5,341,exp,-6328.8845865520525,-6328.87977820818,7.597464386843685e-5,1,85100,510.251332289
naive,knapsack,knapsack-100-5,342,cubic,-3084.118624471628,-3084.11800062295,2.0227782397894747e-5,1,95300,2818.8134385930002
naive,knapsack,knapsack-100-5,343,sinabc1,-3031.6825355956757,-3031.6805236709815,6.63633479354765e-5,1,117300,342.57284518
naive,knapsack,knapsack-100-5,344,sinabc2,-3017.772193884821,-3017.769038644777,0.00010455538523060316,1,166500,929.1116136310001
naive,knapsack,knapsack-100-5,345,sinabc3,-3177.8870616270997,-3177.884230742103,8.908080947460075e-5,1,298800,1396.221852203
naive,knapsack,knapsack-100-5,347,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-5,348,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-5,349,square,-2994.7374678489173,-2994.73417379676,0.00010999480976194446,1,93600,489.546875659
naive,knapsack,knapsack-10-4,35,sinabc3,-387.5457990909348,-387.5454503303126,8.999218592794833e-5,1,29880,111.682983198
naive,knapsack,knapsack-100-5,350,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-6,351,exp,-6476.941725649239,-6476.936423785457,8.185758566895712e-5,1,85100,437.77637295000005
naive,knapsack,knapsack-100-6,352,cubic,-3126.853031022292,-3126.8523769686626,2.0917317172455827e-5,1,95300,2454.647336471
naive,knapsack,knapsack-100-6,353,sinabc1,-3041.2489549942607,-3041.24719208645,5.796660709563584e-5,1,117300,334.735841256
naive,knapsack,knapsack-100-6,354,sinabc2,-3027.335250273293,-3027.3321068157643,0.0001038358996496471,1,166500,529.411680022
naive,knapsack,knapsack-100-6,355,sinabc3,-3201.810064135842,-3201.807199187029,8.947911710110831e-5,1,298800,1403.723792193
naive,knapsack,knapsack-100-6,357,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-6,358,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-6,359,square,-2990.8528041186605,-2990.849552325245,0.0001087247405340491,1,93600,900.436515783
naive,knapsack,knapsack-100-6,360,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-7,361,exp,-7279.222107273431,-7279.216229252182,8.075074381980334e-5,1,85100,389.947549641
naive,knapsack,knapsack-100-7,362,cubic,-3504.5765911669873,-3504.575856466844,2.096402456109127e-5,1,95300,2812.330807577
naive,knapsack,knapsack-100-7,363,sinabc1,-3427.402498980324,-3427.399639109227,8.34414249299389e-5,1,117300,399.10893412900003
naive,knapsack,knapsack-100-7,364,sinabc2,-3383.0312618478283,-3383.0277290594577,0.0001044268227630168,1,166500,858.7614258550001
naive,knapsack,knapsack-100-7,365,sinabc3,-3627.0856188027597,-3627.0823705406247,8.955578625358244e-5,1,298800,2282.145969968
naive,knapsack,knapsack-100-7,367,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-7,368,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-7,369,square,-3352.241438203349,-3352.237750421644,0.00011000955122217124,1,93600,721.681431095
naive,knapsack,knapsack-10-4,37,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-7,370,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-8,371,exp,-6157.419677597615,-6157.4153452533255,7.035978648071128e-5,1,85100,426.084440888
naive,knapsack,knapsack-100-8,372,cubic,-3024.764239836552,-3024.763639295099,1.985416133566473e-5,1,95300,2831.8152182900003
naive,knapsack,knapsack-100-8,373,sinabc1,-2966.123835664865,-2966.1222917581504,5.205135064650491e-5,1,117300,365.251158136
naive,knapsack,knapsack-100-8,374,sinabc2,-2957.190323583761,-2957.1872292456596,0.00010463788259876974,1,166500,610.587368868
naive,knapsack,knapsack-100-8,375,sinabc3,-3082.188637715734,-3082.1858757171663,8.961168076790256e-5,1,298800,1607.5899848860001
naive,knapsack,knapsack-100-8,377,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-8,378,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-8,379,square,-2944.390793251174,-2944.3875543876925,0.00011000126245277114,1,93600,518.817451794
naive,knapsack,knapsack-10-4,38,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-8,380,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-9,381,exp,-7228.610701412236,-7228.605021975334,7.856892007188548e-5,1,85100,438.560093026
naive,knapsack,knapsack-100-9,382,cubic,-3480.5939342626175,-3480.5932019453935,2.10400119032247e-5,1,95300,2747.1106875960004
naive,knapsack,knapsack-100-9,383,sinabc1,-3382.2754858206617,-3382.2731687243677,6.85070713829379e-5,1,117300,401.99776721700005
naive,knapsack,knapsack-100-9,384,sinabc2,-3368.616777964047,-3368.6132979700587,0.00010330642553097815,1,166500,827.1833775340001
naive,knapsack,knapsack-100-9,385,sinabc3,-3576.4796218725446,-3576.4764598549937,8.841152979592115e-5,1,298800,2700.1599111650003
naive,knapsack,knapsack-100-9,387,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-9,388,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-9,389,square,-3328.7714873196624,-3328.7678268233535,0.00010996550373212937,1,93600,730.2810379240001
naive,knapsack,knapsack-10-4,39,square,-385.84672199558275,-385.84629697175075,0.00011015366360750173,1,9360,26.537844065
naive,knapsack,knapsack-100-9,390,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-10,391,exp,-6961.565529983174,-6961.56034582107,7.446839281446769e-5,1,85100,376.64134280400003
naive,knapsack,knapsack-100-10,392,cubic,-3409.647372463124,-3409.6467066816135,1.9526407511047973e-5,1,95300,2456.66843004
naive,knapsack,knapsack-100-10,393,sinabc1,-3362.2192137380785,-3362.2172731194564,5.7718418067281306e-5,1,117300,551.9944062950001
naive,knapsack,knapsack-100-10,394,sinabc2,-3339.025765199014,-3339.0222617689383,0.00010492383102580703,1,166500,748.1390758660001
naive,knapsack,knapsack-100-10,395,sinabc3,-3505.8958842153124,-3505.8927342060624,8.984899107970861e-5,1,298800,1092.743052651
naive,knapsack,knapsack-100-10,397,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-10,398,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-10,399,square,-3324.788532134581,-3324.7848747752814,0.00011000288552413729,1,93600,515.8520933670001
naive,knapsack,knapsack-10-1,4,sinabc2,-401.8586120984395,-401.8582307406487,9.489858900822591e-5,1,16650,56.539885670000004
naive,knapsack,knapsack-10-4,40,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-100-10,400,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-1,401,exp,-13356.075590416509,-13356.065252904169,7.739938480499762e-5,1,170200,934.1411608100001
naive,knapsack,knapsack-200-1,402,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-1,403,sinabc1,-6342.49600661243,-6342.491690254006,6.805461693833902e-5,1,234600,1059.224670174
naive,knapsack,knapsack-200-1,404,sinabc2,-6300.016744094605,-6300.0101720740995,0.00010431761737198659,1,333000,1080.958776393
naive,knapsack,knapsack-200-1,405,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-1,407,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-1,408,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-1,409,square,-6273.559298417287,-6273.552396740179,0.0001100122653336026,1,187200,1585.3070511540002
naive,knapsack,knapsack-10-5,41,exp,-797.6028250893007,-797.6025198307266,3.82720172710967e-5,1,8510,52.012585831
naive,knapsack,knapsack-200-1,410,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-2,411,exp,-13719.328338027033,-13719.317195174506,8.122016838339648e-5,1,170200,849.224566287
naive,knapsack,knapsack-200-2,412,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-2,413,sinabc1,-6491.51198033059,-6491.507666639439,6.645129871792301e-5,1,234600,666.431941144
naive,knapsack,knapsack-200-2,414,sinabc2,-6456.794338735427,-6456.7876152742265,0.00010413012787861981,1,333000,1295.2833851340001
naive,knapsack,knapsack-200-2,415,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-2,417,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-2,418,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-2,419,square,-6408.216178101106,-6408.209128944321,0.00011000197783742372,1,187200,1849.905333738
naive,knapsack,knapsack-10-5,42,cubic,-375.7424344464153,-375.7423495619923,2.2591124773833614e-5,1,9530,282.56831923100003
naive,knapsack,knapsack-200-2,420,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-3,421,exp,-14989.437643212335,-14989.425717339107,7.956190886350718e-5,1,170200,982.8787498830001
naive,knapsack,knapsack-200-3,422,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-3,423,sinabc1,-7132.331407401199,-7132.326615552113,6.718493618900265e-5,1,234600,689.898625778
naive,knapsack,knapsack-200-3,424,sinabc2,-7069.28238924188,-7069.275013860322,0.00010433009811135521,1,333000,1627.307660033
naive,knapsack,knapsack-200-3,425,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-3,427,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-3,428,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-3,429,square,-7023.5383072246095,-7023.530581409006,0.00010999903131136916,1,187200,2021.033631574
naive,knapsack,knapsack-10-5,43,sinabc1,-386.208752417318,-386.2086414589438,2.8730163513291138e-5,1,11730,34.806947980000004
naive,knapsack,knapsack-200-3,430,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-4,431,exp,-13890.340387830907,-13890.329244224664,8.022564510524872e-5,1,170200,1209.903876879
naive,knapsack,knapsack-200-4,432,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-4,433,sinabc1,-6578.304039144505,-6578.299618981308,6.719309627591961e-5,1,234600,855.277034594
naive,knapsack,knapsack-200-4,434,sinabc2,-6544.8310397945515,-6544.824222814556,0.00010415833585570513,1,333000,1456.916269494
naive,knapsack,knapsack-200-4,435,sinabc3,-6922.1301295167095,-6922.123937348869,8.945473812305684e-5,1,597600,3428.709158995
naive,knapsack,knapsack-200-4,437,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-4,438,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-4,439,square,-6483.01772852551,-6483.010597390453,0.00010999727596318748,1,187200,2887.212235369
naive,knapsack,knapsack-10-5,44,sinabc2,-374.9633622597096,-374.9629724797419,0.00010395158890300494,1,16650,88.376716555
naive,knapsack,knapsack-200-4,440,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-5,441,exp,-13622.714363978746,-13622.70337123932,8.069425815443817e-5,1,170200,1030.562268015
naive,knapsack,knapsack-200-5,442,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-5,443,sinabc1,-6488.354083670514,-6488.349836643565,6.545619542741448e-5,1,234600,1066.17677965
naive,knapsack,knapsack-200-5,444,sinabc2,-6457.01172764688,-6457.004989360135,0.00010435622638862217,1,333000,1368.421520784
naive,knapsack,knapsack-200-5,445,sinabc3,-6806.731792866355,-6806.725708558818,8.938670070755967e-5,1,597600,2722.5206227370004
naive,knapsack,knapsack-200-5,447,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-5,448,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-5,449,square,-6420.568980575792,-6420.561933436058,0.00010975892463889021,1,187200,1597.9782844780002
naive,knapsack,knapsack-10-5,45,sinabc3,-399.23018415850794,-399.2298248347123,9.000424649735458e-5,1,29880,109.328229331
naive,knapsack,knapsack-200-5,450,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-6,451,exp,-13030.251988976854,-13030.242172248492,7.533803463942318e-5,1,170200,1037.052937159
naive,knapsack,knapsack-200-6,452,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-6,453,sinabc1,-6144.094537306961,-6144.090281181778,6.927185292271913e-5,1,234600,759.138621757
naive,knapsack,knapsack-200-6,454,sinabc2,-6113.4412032034825,-6113.434847686846,0.00010395983263944274,1,333000,2081.807646024
naive,knapsack,knapsack-200-6,455,sinabc3,-6476.611203847374,-6476.6053955986235,8.968044825263267e-5,1,597599,2410.5185093950004
naive,knapsack,knapsack-200-6,457,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-6,458,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-6,459,square,-6061.563884652957,-6061.557216896726,0.00011000071422533329,1,187200,2050.852728355
naive,knapsack,knapsack-200-6,460,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-7,461,exp,-13794.619185961505,-13794.60800068872,8.108438299641388e-5,1,170200,812.1185283240001
naive,knapsack,knapsack-200-7,462,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-7,463,sinabc1,-6542.399781295298,-6542.3949898680685,7.323659359294608e-5,1,234600,697.6235082500001
naive,knapsack,knapsack-200-7,464,sinabc2,-6488.843752266742,-6488.837002448485,0.00010402200355012675,1,333000,2489.72093486
naive,knapsack,knapsack-200-7,465,sinabc3,-6910.937687430413,-6910.931512029594,8.935699634185687e-5,1,597599,3255.683260781
naive,knapsack,knapsack-200-7,467,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-7,468,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-7,469,square,-6433.844259606357,-6433.837181571544,0.00011001265051514464,1,187200,2636.136032921
naive,knapsack,knapsack-10-5,47,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-7,470,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-8,471,exp,-13873.58419966775,-13873.573043743496,8.041132748536677e-5,1,170200,775.397312269
naive,knapsack,knapsack-200-8,472,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-8,473,sinabc1,-6549.212503552662,-6549.20796958294,6.92292830472471e-5,1,234600,639.807707767
naive,knapsack,knapsack-200-8,474,sinabc2,-6486.117342658344,-6486.11056428095,0.00010450604143546046,1,333000,1060.5993840360002
naive,knapsack,knapsack-200-8,475,sinabc3,-6909.349200170489,-6909.343034440613,8.923757070553978e-5,1,597599,2622.023029793
naive,knapsack,knapsack-200-8,477,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-8,478,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-8,479,square,-6447.358203062046,-6447.351110463979,0.00011000793885202468,1,187200,2789.9035003060003
naive,knapsack,knapsack-10-5,48,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-8,480,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-9,481,exp,-14773.028597250295,-14773.017158769526,7.742819659941126e-5,1,170200,1544.6278602040002
naive,knapsack,knapsack-200-9,482,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-9,483,sinabc1,-6923.916947731952,-6923.912304144337,6.706595073362793e-5,1,234600,2076.369071379
naive,knapsack,knapsack-200-9,484,sinabc2,-6870.532597203058,-6870.525431589945,0.00010429497983015138,1,333000,3150.8121756510004
naive,knapsack,knapsack-200-9,485,sinabc3,-7311.157920865808,-7311.151346684499,8.991991817622696e-5,1,597600,3201.100773041
naive,knapsack,knapsack-200-9,487,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-9,488,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-9,489,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-10-5,49,square,-361.3034229440272,-361.3030350081815,0.00010737132216440239,1,9360,34.090978202
naive,knapsack,knapsack-200-9,490,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,491,exp,-13836.174224838389,-13836.163185312433,7.978748015880502e-5,1,170200,893.4058888640001
naive,knapsack,knapsack-200-10,492,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,493,sinabc1,-6544.619446137736,-6544.61484020892,7.037738550773787e-5,1,234600,936.419964151
naive,knapsack,knapsack-200-10,494,sinabc2,-6475.467342921296,-6475.460589122639,0.00010429835166193644,1,333000,1498.9895126610002
naive,knapsack,knapsack-200-10,495,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,497,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,498,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,499,square,-6430.447478738419,-6430.44040525366,0.00011000000486501486,1,187200,554.841587593
naive,knapsack,knapsack-10-1,5,sinabc3,-429.12228741447865,-429.1219012464129,8.999029521062557e-5,1,29880,115.170466227
naive,knapsack,knapsack-10-5,50,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-200-10,500,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,501,exp,-34622.51265526963,-34622.48439470935,8.162487695010924e-5,1,425500,2316.90865922
naive,knapsack,knapsack-500-1,502,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,503,sinabc1,-16360.439065397208,-16360.427441385,7.104956303586282e-5,1,586500,2185.219164918
naive,knapsack,knapsack-500-1,504,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,505,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,507,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,508,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-1,509,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-10-6,51,exp,-432.4331522854061,-432.43289109498517,6.040022077587486e-5,1,8510,39.756332909
naive,knapsack,knapsack-500-1,510,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-2,511,exp,-34860.51240280824,-34860.48423127392,8.081222892864038e-5,1,425500,2322.2558671240004
naive,knapsack,knapsack-500-2,512,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-2,513,sinabc1,-16567.479801096917,-16567.468500013932,6.821249115134239e-5,1,586500,1942.4302523130002
naive,knapsack,knapsack-500-2,514,sinabc2,-16458.44374547221,-16458.426538125215,0.00010455037700582874,1,832500,3429.604673282
naive,knapsack,knapsack-500-2,515,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-2,517,divexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-2,518,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-2,519,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-10-6,52,cubic,-206.25686665343792,-206.2568205143559,2.2369724266809513e-5,1,9530,261.67452939000003
naive,knapsack,knapsack-500-2,520,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-3,521,exp,-32853.18127833571,-32853.156331841434,7.593332592879827e-5,1,425500,2151.4417971830003
naive,knapsack,knapsack-500-3,522,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,knapsack,knapsack-500-3,523,sinabc1,-15711.752840443904,-15711.742200680732,6.771854474023944e-5,1,586500,2024.5965959860002
naive,knapsack,knapsack-500-3,524,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
